Student,total_time,compiled,compiled_successfully,ran_tests,test_results,modified,add_lines,change,remove_lines,cps,paste_lines,max_pastes,average_test_results,avg_paste
A2016\student8724,2836856.0,419.0,235.0,547.0,925.0,15273.0,7490.0,12878.0,2420.0,0.012092612,4247.0,120.0,1.691042048,8.077466447
A2016\student8730,16272.0,4.0,4.0,,,13.0,54.0,12.0,,0.006145526,54.0,2.0,,1.851851852
A2016\student8733,26472.0,1.0,1.0,10.0,0.0,22.0,749.0,,,0.080197945,745.0,3.0,0.0,2.84966443
A2016\student8747,9524904.0,1962.0,1638.0,422.0,1047.0,70324.0,19476.0,60422.0,4847.0,0.002078656,5296.0,120.0,2.481042654,3.738481873
A2016\student8753,627944.0,188.0,101.0,35.0,135.0,4046.0,599.0,3512.0,71.0,0.0,,,3.857142857,
A2016\student8755,4021224.0,1348.0,1079.0,427.0,1728.0,15628.0,7123.0,12287.0,1812.0,0.004157441,3109.0,245.0,4.046838407,5.377291734
A2016\student8774,5948424.0,590.0,334.0,643.0,526.0,33692.0,10362.0,29251.0,2426.0,0.004395114,4762.0,120.0,0.818040435,5.490130197
A2016\student8776,7916120.0,2256.0,1648.0,420.0,1608.0,39312.0,14058.0,33600.0,2143.0,0.004504732,6998.0,113.0,3.828571429,5.09574164
A2016\student8780,12831880.0,3978.0,2945.0,851.0,1089.0,57707.0,28568.0,47860.0,4611.0,0.006718111,14608.0,574.0,1.279670975,5.901286966
A2016\student8794,2157336.0,514.0,400.0,228.0,251.0,13256.0,3252.0,11066.0,385.0,0.001599195,1059.0,94.0,1.100877193,3.257790368
A2016\student8796,2329744.0,462.0,213.0,149.0,272.0,13794.0,4744.0,12268.0,1394.0,0.006618753,2881.0,120.0,1.825503356,5.352308226
A2016\student8797,9959768.0,2597.0,2021.0,957.0,1895.0,52139.0,14103.0,45438.0,1697.0,0.001767712,5614.0,152.0,1.98014629,3.136088351
A2016\student8819,3444744.0,814.0,614.0,257.0,577.0,18852.0,5210.0,16425.0,359.0,0.001462518,1742.0,84.0,2.245136187,2.892078071
A2016\student8846,498248.0,56.0,33.0,152.0,588.0,1612.0,3481.0,1212.0,333.0,0.015841509,3121.0,107.0,3.868421053,2.528997116
A2016\student8854,11686392.0,1636.0,1198.0,1417.0,2124.0,57489.0,35700.0,46943.0,5496.0,0.008522733,22893.0,151.0,1.498941426,4.350674879
A2016\student8860,,,,,,29.0,,,,,,,,
A2016\student8863,2315648.0,556.0,437.0,141.0,479.0,13012.0,3468.0,11332.0,403.0,0.002499084,1527.0,162.0,3.397163121,3.78978389
A2016\student8864,4914192.0,1684.0,1294.0,546.0,1041.0,25155.0,10327.0,20706.0,1809.0,0.002382691,4790.0,64.0,1.906593407,2.444467641
A2016\student8886,12813616.0,3093.0,2322.0,677.0,774.0,64938.0,21285.0,54249.0,5052.0,0.00366493,7952.0,181.0,1.143279173,5.90555835
A2016\student8892,5338384.0,701.0,352.0,964.0,638.0,34472.0,8888.0,29852.0,2103.0,0.002446995,2514.0,132.0,0.661825726,5.19610183
A2016\student8909,5790704.0,843.0,606.0,608.0,817.0,39150.0,11782.0,29562.0,1502.0,0.006298198,7101.0,160.0,1.34375,5.136037178
A2016\student8923,67134.0,52.0,44.0,6.0,6.0,247.0,322.0,173.0,71.0,0.009250156,269.0,23.0,1.0,2.308550186
A2016\student8957,4319064.0,526.0,308.0,793.0,1101.0,21191.0,11507.0,18136.0,863.0,0.005075868,7890.0,4.0,1.388398487,2.778580482
A2016\student8964,1085064.0,192.0,142.0,103.0,604.0,4489.0,1858.0,3969.0,136.0,0.002982313,1175.0,3.0,5.86407767,2.754042553
A2016\student8986,1112440.0,276.0,229.0,147.0,605.0,3983.0,5621.0,3249.0,582.0,0.013295099,4694.0,175.0,4.115646259,3.150830848
A2016\student8993,3324992.0,1270.0,1051.0,278.0,581.0,16894.0,10900.0,13187.0,1236.0,0.012308601,6149.0,159.0,2.089928058,6.655716377
A2016\student9029,4364272.0,1624.0,1212.0,209.0,438.0,23629.0,8578.0,19221.0,976.0,0.002225343,2352.0,247.0,2.09569378,4.129251701
A2016\student9071,5255872.0,1225.0,857.0,520.0,705.0,24940.0,12866.0,21168.0,2004.0,0.004870743,7784.0,174.0,1.355769231,3.288797533
A2016\student9095,1707864.0,178.0,74.0,60.0,12.0,11764.0,3124.0,10424.0,266.0,0.003138423,1357.0,120.0,0.2,3.949889462
A2016\student9097,7755456.0,1653.0,1360.0,811.0,1651.0,45288.0,18289.0,37557.0,3478.0,0.003170284,8901.0,352.0,2.035758323,2.762273902
A2016\student9113,4963480.0,928.0,433.0,614.0,613.0,28043.0,7045.0,23915.0,739.0,0.002423904,2035.0,160.0,0.998371336,5.912039312
A2016\student9141,2234800.0,726.0,598.0,222.0,494.0,9517.0,3198.0,7954.0,532.0,0.003473241,1569.0,135.0,2.225225225,4.947100064
A2016\student9160,7174152.0,1794.0,1307.0,804.0,843.0,42805.0,13401.0,36574.0,1319.0,0.00262484,5454.0,162.0,1.048507463,3.45269527
A2016\student9163,604328.0,,,,,602.0,424.0,,,0.001988986,406.0,37.0,,2.960591133
A2016\student9175,1371400.0,263.0,188.0,142.0,202.0,6830.0,5754.0,5746.0,554.0,0.014596762,4394.0,139.0,1.422535211,4.555757852
A2016\student9188,4061872.0,1905.0,1659.0,713.0,1404.0,16720.0,10716.0,13685.0,1102.0,0.004938117,6446.0,80.0,1.96914446,3.111697177
A2016\student9200,2075120.0,499.0,382.0,245.0,491.0,9442.0,7659.0,7945.0,174.0,0.016737345,5898.0,156.0,2.004081633,5.888775856
A2016\student9207,13705048.0,5588.0,4442.0,1365.0,2407.0,59107.0,28174.0,43728.0,5578.0,0.006103372,16948.0,338.0,1.763369963,4.935508615
A2016\student9238,4327952.0,885.0,496.0,930.0,1225.0,24859.0,9143.0,21717.0,1501.0,0.010515135,5216.0,182.0,1.317204301,8.724884969
A2016\student9272,35736.0,10.0,5.0,1.0,,132.0,46.0,116.0,1.0,0.001399149,32.0,2.0,,1.5625
A2016\student9273,14496.0,5.0,2.0,1.0,0.0,28.0,760.0,11.0,325.0,0.139831678,746.0,3.0,0.0,2.717158177
A2016\student9296,7719312.0,730.0,543.0,577.0,576.0,44526.0,13962.0,34482.0,1711.0,0.00176596,4645.0,98.0,0.998266898,2.934768568
A2016\student9315,1482992.0,413.0,364.0,,,5700.0,11034.0,4031.0,484.0,0.017056734,8713.0,251.0,,2.903133249
A2016\student9318,373776.0,101.0,90.0,,,2237.0,691.0,1865.0,201.0,0.005182248,174.0,64.0,,11.13218391
A2016\student9325,31680.0,1128.0,1116.0,384.0,1152.0,70.0,2619.0,1.0,1.0,0.207449495,2618.0,3.0,3.0,2.510313216
A2016\student9340,11629168.0,1748.0,1290.0,2262.0,1925.0,55205.0,14022.0,48143.0,3026.0,0.004433077,5053.0,503.0,0.851016799,10.20245399
A2016\student9352,7556552.0,1193.0,832.0,914.0,1559.0,41619.0,11699.0,35770.0,2073.0,0.004025249,5174.0,760.0,1.705689278,5.878817163
A2016\student9358,7621344.0,778.0,425.0,1238.0,1617.0,32546.0,12331.0,27044.0,1508.0,0.002334759,5512.0,110.0,1.306138934,3.228229318
A2016\student9359,1720744.0,287.0,215.0,280.0,469.0,7880.0,6865.0,6376.0,654.0,0.008224349,5175.0,137.0,1.675,2.73468599
A2016\student9385,569008.0,41.0,20.0,90.0,301.0,3965.0,1170.0,3474.0,41.0,0.002643197,556.0,3.0,3.344444444,2.705035971
A2016\student9388,327984.0,55.0,37.0,,,1202.0,209.0,1022.0,8.0,0.000686009,75.0,3.0,,3.0
A2016\student9391,1375424.0,183.0,123.0,145.0,361.0,8834.0,3089.0,7686.0,682.0,0.004590584,1760.0,78.0,2.489655172,3.5875
A2016\student9438,509992.0,112.0,48.0,5.0,0.0,3180.0,851.0,2843.0,311.0,0.001994149,396.0,3.0,0.0,2.568181818
A2016\student9447,160.0,,,,,1.0,1.0,,,0.0,,,,
A2016\student9451,2381512.0,488.0,260.0,154.0,403.0,13291.0,3857.0,11587.0,525.0,0.003679175,1648.0,57.0,2.616883117,5.316747573
A2016\student9458,3635888.0,945.0,725.0,419.0,1041.0,17247.0,7679.0,14821.0,913.0,0.003555665,5039.0,3.0,2.484486874,2.56558841
A2016\student9463,3478232.0,862.0,677.0,468.0,853.0,17587.0,6212.0,15013.0,1019.0,0.002897162,3055.0,123.0,1.822649573,3.298527005
A2016\student9464,2661520.0,724.0,553.0,295.0,80.0,13163.0,4228.0,10883.0,531.0,0.001292119,1287.0,64.0,0.271186441,2.672105672
A2016\student9466,1080.0,,,,,1.0,8.0,,,0.096296296,8.0,34.0,,13.0
A2016\student9473,3316512.0,1320.0,915.0,1082.0,684.0,3501.0,9969.0,2130.0,420.0,0.006593071,7990.0,162.0,0.632162662,2.736670839
A2016\student9476,1444776.0,352.0,266.0,149.0,367.0,8626.0,4348.0,7201.0,449.0,0.005683234,2562.0,65.0,2.463087248,3.204918033
A2016\student9482,2536.0,,,,,1.0,8.0,,,0.003154574,8.0,1.0,,1.0
A2016\student9498,5368352.0,1300.0,640.0,613.0,828.0,27592.0,8160.0,23690.0,1974.0,0.003766146,3092.0,149.0,1.350734095,6.538809832
A2016\student9524,943224.0,213.0,176.0,79.0,246.0,4182.0,2138.0,3474.0,202.0,0.009466468,1390.0,1399.0,3.113924051,6.423741007
A2016\student9538,2290880.0,411.0,218.0,131.0,806.0,13171.0,8681.0,10286.0,1748.0,0.010322234,5236.0,176.0,6.152671756,4.516233766
A2016\student9557,64.0,,,,,134.0,,,,0.0,,,,
A2016\student9564,24568.0,9.0,6.0,,,50.0,411.0,35.0,114.0,0.038993813,408.0,3.0,,2.348039216
A2016\student9569,3293632.0,488.0,348.0,188.0,278.0,18242.0,6925.0,15485.0,1051.0,0.003143642,3417.0,162.0,1.478723404,3.030143401
A2016\student9589,2962048.0,571.0,448.0,532.0,1083.0,12394.0,9062.0,10291.0,401.0,0.018440619,6042.0,346.0,2.035714286,9.040383979
A2016\student9601,,,,,,4.0,,,,,,,,
A2016\student9624,0.0,,,,,1.0,,,43.0,,,,,
A2016\student9673,9237392.0,3721.0,2754.0,1437.0,2093.0,52201.0,17980.0,41945.0,4706.0,0.004420295,6164.0,141.0,1.456506611,6.624269955
A2016\student9676,5299096.0,841.0,669.0,545.0,1156.0,27920.0,10352.0,24143.0,2118.0,0.004547191,4979.0,120.0,2.121100917,4.839526009
A2016\student9758,5069472.0,1928.0,1487.0,587.0,551.0,27658.0,21531.0,22823.0,6203.0,0.00841271,15002.0,135.0,0.93867121,2.842820957
A2016\student9805,5361160.0,1296.0,833.0,516.0,1112.0,25644.0,9810.0,22507.0,912.0,0.004185102,5534.0,868.0,2.15503876,4.054391037
A2016\student9821,2385240.0,163.0,87.0,286.0,389.0,13212.0,3493.0,11745.0,485.0,0.007211014,1742.0,167.0,1.36013986,9.873708381
A2016\student9823,13815856.0,3884.0,3181.0,2552.0,6745.0,53509.0,34577.0,42700.0,4478.0,0.004747371,19958.0,760.0,2.643025078,3.286351338
A2016\student9864,5964056.0,1163.0,731.0,256.0,669.0,33224.0,8810.0,29019.0,1843.0,0.003295576,4205.0,120.0,2.61328125,4.674197384
A2016\student9887,8296.0,,,,,1.0,,1.0,,0.0,,,,
A2016\student9897,10285840.0,2629.0,2051.0,1009.0,2160.0,63497.0,18300.0,53524.0,3753.0,0.002052628,4585.0,120.0,2.140733399,4.604798255
A2016\student9900,60480.0,1003.0,969.0,238.0,986.0,77.0,2630.0,1.0,,0.110846561,2629.0,3.0,4.142857143,2.550019019
A2016\student9923,1649640.0,287.0,198.0,97.0,180.0,9943.0,2172.0,8883.0,108.0,0.001895565,1216.0,3.0,1.855670103,2.571546053
A2016\student9924,182280.0,17.0,16.0,6.0,,612.0,564.0,382.0,55.0,0.013089752,438.0,56.0,,5.447488584
A2016\student9931,7061616.0,2260.0,1725.0,457.0,743.0,32594.0,16804.0,28592.0,3093.0,0.004864326,11997.0,182.0,1.625820569,2.863215804
A2016\student9935,9572960.0,3560.0,3059.0,1162.0,1478.0,50230.0,19462.0,42268.0,3510.0,0.003820866,10338.0,156.0,1.271944923,3.53811182
A2016\student9945,2448.0,,,,,135.0,,,,0.0,,,,
A2016\student9946,3091048.0,602.0,307.0,211.0,384.0,15116.0,8436.0,12541.0,1459.0,0.009200763,5034.0,119.0,1.819905213,5.649582837
A2016\student9949,4095560.0,805.0,464.0,401.0,1291.0,26452.0,7616.0,22891.0,2236.0,0.005940824,3107.0,184.0,3.219451372,7.831026714
A2016\student9972,110936.0,18.0,13.0,22.0,66.0,184.0,978.0,125.0,52.0,0.024572727,949.0,31.0,3.0,2.872497366
A2016\student9998,5061536.0,1548.0,1227.0,630.0,1189.0,28835.0,13728.0,24356.0,1093.0,0.003435321,7205.0,30.0,1.887301587,2.41332408
A2017\student1009,4868048.0,1034.0,509.0,541.0,318.0,23380.0,9005.0,19951.0,879.0,0.002846315,4496.0,94.0,0.58780037,3.081850534
A2017\student1013,1826568.0,18.0,13.0,,,276.0,424.0,207.0,102.0,0.000798766,362.0,73.0,,4.03038674
A2017\student1016,66240.0,,,,,1.0,,,8.0,0.0,,,,
A2017\student1021,15824024.0,3094.0,2212.0,1056.0,579.0,80588.0,80284.0,65539.0,8241.0,0.015737274,58813.0,84.0,0.548295455,4.234216925
A2017\student1029,40800.0,,,,,1.0,,,631.0,0.0,,,,
A2017\student1037,3654440.0,1922.0,1347.0,436.0,237.0,18180.0,10562.0,14442.0,1079.0,0.003049715,5320.0,139.0,0.543577982,2.094924812
A2017\student1047,87368.0,,,,,1.0,207.0,,,0.005848823,207.0,3.0,,2.468599034
A2017\student1066,15400.0,4.0,4.0,,,81.0,24.0,60.0,22.0,0.0,,,,
A2017\student1068,7274984.0,997.0,731.0,456.0,204.0,40430.0,23441.0,30048.0,8550.0,0.00396317,9950.0,158.0,0.447368421,2.897688442
A2017\student1080,5959104.0,3437.0,2234.0,343.0,235.0,31591.0,176812.0,24013.0,3107.0,0.153189473,166821.0,372.0,0.685131195,5.472164775
A2017\student1093,6923384.0,1571.0,1044.0,377.0,261.0,35380.0,83807.0,29354.0,1972.0,0.052292347,76562.0,114.0,0.692307692,4.728716596
A2017\student1110,3734304.0,806.0,640.0,450.0,190.0,20327.0,8146.0,16495.0,888.0,0.001589587,2573.0,67.0,0.422222222,2.30703459
A2017\student1120,10268600.0,879.0,505.0,1147.0,952.0,47771.0,97838.0,40927.0,2179.0,0.039877491,87416.0,261.0,0.829991282,4.684336963
A2017\student1132,1316192.0,22.0,19.0,25.0,79.0,732.0,1340.0,595.0,47.0,0.002194969,1133.0,3.0,3.16,2.549867608
A2017\student1146,1341480.0,1.0,,,,4.0,8.0,,26.0,7.45e-06,8.0,2.0,,1.25
A2017\student1165,64.0,,,,,1.0,,,6.0,0.0,,,,
A2017\student1173,64808.0,,,,,1.0,8.0,,,0.001157265,8.0,34.0,,9.375
A2017\student1180,2475360.0,9.0,8.0,3.0,,277.0,109.0,247.0,33.0,5.25e-05,70.0,2.0,,1.857142857
A2017\student1193,5032880.0,992.0,634.0,288.0,321.0,26906.0,8375.0,23424.0,906.0,0.002947616,3537.0,155.0,1.114583333,4.1942324
A2017\student1202,66720.0,,,,,1.0,10.0,,,0.000194844,10.0,2.0,,1.3
A2017\student1213,6634736.0,1100.0,826.0,409.0,283.0,40533.0,12389.0,34552.0,1169.0,0.001428693,3991.0,128.0,0.69193154,2.375093961
A2017\student1253,11090216.0,2117.0,1465.0,484.0,175.0,62143.0,23431.0,51836.0,3120.0,0.001798162,8929.0,111.0,0.361570248,2.233396797
A2017\student1266,5616360.0,1061.0,778.0,604.0,414.0,30946.0,7865.0,27266.0,1220.0,0.003155959,3041.0,119.0,0.685430464,5.828674778
A2017\student1268,1889272.0,546.0,152.0,131.0,,11414.0,3237.0,9794.0,1012.0,0.002422626,1667.0,72.0,,2.74565087
A2017\student1269,454272.0,125.0,20.0,19.0,41.0,1567.0,648.0,1266.0,141.0,0.009296193,338.0,119.0,2.157894737,12.49408284
A2017\student1278,2048.0,,,,,13.0,121.0,1.0,6.0,1.735839844,121.0,130.0,,29.38016529
A2017\student1297,6516776.0,768.0,463.0,826.0,406.0,32039.0,17806.0,25685.0,3317.0,0.003236877,8951.0,85.0,0.491525424,2.3566082
A2017\student1302,588960.0,6.0,3.0,4.0,,7.0,15.0,3.0,,2.21e-05,10.0,2.0,,1.3
A2017\student1303,15360.0,,,,,1.0,,,8.0,0.0,,,,
A2017\student1313,3284224.0,320.0,241.0,12.0,,9495.0,18492.0,7987.0,380.0,0.015262662,16350.0,61.0,,3.065810398
A2017\student1317,2688136.0,10.0,5.0,,,138.0,82.0,118.0,45.0,4.61e-05,62.0,2.0,,2.0
A2017\student1324,98072.0,87.0,81.0,27.0,,107.0,466.0,60.0,2.0,0.045242271,398.0,196.0,,11.14824121
A2017\student1329,144264.0,,,,,169.0,271.0,70.0,1.0,0.003729274,223.0,3.0,,2.412556054
A2017\student1336,66240.0,,,,,141.0,,,,0.0,,,,
A2017\student1352,7198576.0,1981.0,1363.0,959.0,252.0,36766.0,144158.0,31647.0,1112.0,0.097360922,137589.0,178.0,0.262773723,5.093866515
A2017\student1364,4452888.0,2.0,2.0,,,32.0,,,28.0,0.0,,,,
A2017\student1366,6423848.0,802.0,562.0,399.0,377.0,30606.0,11476.0,25577.0,1104.0,0.001630954,4767.0,57.0,0.944862155,2.197818334
A2017\student1372,3019528.0,1024.0,777.0,203.0,46.0,19103.0,46450.0,15955.0,1693.0,0.063019452,42123.0,144.0,0.226600985,4.51746077
A2017\student1383,9293160.0,2379.0,1188.0,1074.0,533.0,47423.0,18609.0,39343.0,3325.0,0.002353021,8805.0,178.0,0.496275605,2.483475298
A2017\student1410,7807168.0,1383.0,996.0,399.0,357.0,29576.0,11132.0,25869.0,1787.0,0.002004056,6465.0,60.0,0.894736842,2.420108275
A2017\student1412,4780424.0,1219.0,753.0,261.0,233.0,21991.0,8011.0,18358.0,1061.0,0.001907781,3185.0,271.0,0.892720307,2.863422292
A2017\student1415,10169680.0,2336.0,1532.0,909.0,409.0,59443.0,24976.0,49752.0,3707.0,0.002676584,12485.0,92.0,0.449944994,2.18021626
A2017\student1424,60000.0,,,,,1.0,1.0,,,0.0,,,,
A2017\student1440,4619064.0,582.0,309.0,690.0,294.0,30138.0,9416.0,26386.0,1502.0,0.003890182,4161.0,120.0,0.426086957,4.318433069
A2017\student1446,39840.0,,,,,94.0,,,,0.0,,,,
A2017\student1452,35520.0,,,,,1.0,101.0,,,0.039076577,101.0,48.0,,13.74257426
A2017\student1453,0.0,,,,,1.0,,,25.0,,,,,
A2017\student1463,131520.0,,,,,69.0,6.0,4.0,6.0,0.0,,,,
A2017\student1464,6732456.0,1244.0,587.0,482.0,275.0,33287.0,9316.0,28802.0,2070.0,0.001922775,3581.0,162.0,0.570539419,3.614912036
A2017\student1465,2031552.0,18.0,17.0,,,189.0,75.0,149.0,4.0,1.72e-05,26.0,2.0,,1.346153846
A2017\student1466,3768.0,2.0,,,,29.0,5.0,24.0,21.0,0.0,,,,
A2017\student1468,2704.0,6.0,5.0,,,23.0,23.0,14.0,,0.00443787,11.0,2.0,,1.090909091
A2017\student1482,4489464.0,915.0,569.0,485.0,354.0,26633.0,8510.0,23063.0,2748.0,0.008897721,4193.0,343.0,0.729896907,9.526830432
A2017\student1483,397912.0,63.0,23.0,49.0,70.0,1896.0,399.0,1617.0,268.0,0.000266391,55.0,2.0,1.428571429,1.927272727
A2017\student1502,5760.0,,,,,10.0,,,,0.0,,,,
A2017\student1517,4680648.0,1249.0,889.0,598.0,375.0,25488.0,32326.0,21246.0,1309.0,0.021613888,26643.0,99.0,0.627090301,3.797132455
A2017\student1518,47872.0,15.0,11.0,,,180.0,101.0,143.0,35.0,0.001775568,59.0,2.0,,1.440677966
A2017\student1542,4320.0,,,,,2.0,,,,0.0,,,,
A2017\student1547,38744.0,23.0,23.0,,,134.0,96.0,87.0,27.0,0.000464588,12.0,2.0,,1.5
A2017\student1548,744.0,1.0,1.0,,,61.0,,,,0.0,,,,
A2017\student1551,6243896.0,1753.0,1230.0,564.0,322.0,32686.0,51911.0,27398.0,2263.0,0.032006138,44526.0,120.0,0.570921986,4.488231595
A2017\student1565,3195000.0,527.0,259.0,198.0,82.0,18027.0,3562.0,16078.0,944.0,0.000910798,1326.0,37.0,0.414141414,2.194570136
A2017\student1579,66240.0,,,,,5.0,,,,0.0,,,,
A2017\student1581,1876712.0,4.0,2.0,,,33.0,15.0,28.0,27.0,1.12e-05,12.0,2.0,,1.75
A2017\student1582,4151032.0,685.0,325.0,367.0,233.0,22030.0,9478.0,18231.0,2470.0,0.004067904,4934.0,171.0,0.634877384,3.422375355
A2017\student1583,12649360.0,3021.0,2327.0,578.0,771.0,60813.0,45816.0,51222.0,3429.0,0.009349406,33486.0,83.0,1.333910035,3.53174461
A2017\student1597,4465232.0,623.0,377.0,364.0,328.0,26434.0,12276.0,23405.0,593.0,0.005114852,8323.0,81.0,0.901098901,2.744082663
A2017\student1600,6825576.0,1369.0,885.0,1056.0,672.0,32757.0,15942.0,27037.0,1794.0,0.003572006,8699.0,150.0,0.636363636,2.802735947
A2017\student1616,6277632.0,1389.0,1170.0,458.0,354.0,32595.0,11337.0,28290.0,3423.0,0.002539015,5600.0,72.0,0.772925764,2.84625
A2017\student1620,5231440.0,1161.0,717.0,801.0,298.0,27636.0,11300.0,22426.0,1557.0,0.001635305,4080.0,61.0,0.372034956,2.096813725
A2017\student1624,6643672.0,783.0,459.0,456.0,323.0,19438.0,11317.0,16261.0,1272.0,0.002776025,7059.0,95.0,0.708333333,2.612693016
A2017\student1640,3362224.0,366.0,199.0,238.0,197.0,20138.0,5137.0,17642.0,629.0,0.001170951,1879.0,53.0,0.827731092,2.095263438
A2017\student1649,0.0,,,,,1.0,,,22.0,,,,,
A2017\student1671,32160.0,,,67.0,,18.0,,,,0.0,,,,
A2017\student1688,5725504.0,1232.0,1011.0,216.0,96.0,22771.0,61831.0,18754.0,1961.0,0.039500802,57074.0,199.0,0.444444444,3.962609945
A2017\student1704,11794424.0,2022.0,1404.0,609.0,341.0,74441.0,22304.0,63736.0,5492.0,0.002316264,7116.0,136.0,0.559934319,3.839094997
A2017\student1710,5904120.0,1133.0,770.0,1161.0,674.0,29132.0,11435.0,23683.0,1785.0,0.001547733,4133.0,161.0,0.580534022,2.210984757
A2017\student1725,354824.0,71.0,65.0,19.0,,1919.0,681.0,1668.0,38.0,0.002124997,361.0,3.0,,2.088642659
A2017\student1738,521880.0,170.0,144.0,58.0,,2656.0,1695.0,1921.0,252.0,0.00248333,584.0,3.0,,2.219178082
A2017\student1793,2544.0,,,,,13.0,19.0,,,0.009040881,15.0,2.0,,1.533333333
A2017\student1828,14802848.0,7978.0,6854.0,960.0,774.0,77388.0,68922.0,65715.0,5842.0,0.009796088,53690.0,328.0,0.80625,2.700875396
A2017\student1833,12520.0,,,,,7.0,17.0,,,0.001597444,15.0,2.0,,1.333333333
A2017\student1845,3032384.0,750.0,509.0,308.0,274.0,12339.0,4611.0,10305.0,496.0,0.001174983,1870.0,29.0,0.88961039,1.905347594
A2017\student1889,2098488.0,449.0,253.0,166.0,68.0,12054.0,3753.0,10387.0,888.0,0.003263778,1638.0,86.0,0.409638554,4.181318681
A2017\student1891,2128.0,,,1.0,,3.0,,,,0.0,,,,
A2017\student1916,8241640.0,1384.0,1030.0,872.0,508.0,47961.0,11868.0,41966.0,1634.0,0.001273169,4390.0,199.0,0.582568807,2.390205011
A2017\student1938,0.0,,,,,1.0,,,269.0,,,,,
A2017\student1954,3579880.0,1068.0,769.0,202.0,171.0,17555.0,137996.0,14892.0,890.0,0.191535191,134499.0,81.0,0.846534653,5.097978424
A2017\student1966,0.0,,,,,1.0,,,6.0,,,,,
A2017\student1976,7640488.0,1698.0,1158.0,844.0,724.0,34969.0,13790.0,29820.0,2929.0,0.004182194,7340.0,154.0,0.857819905,4.353405995
A2017\student1995,66720.0,,,,,1.0,,,194.0,0.0,,,,
A2017\student1996,1834560.0,358.0,178.0,259.0,73.0,11773.0,3655.0,10293.0,535.0,0.002219061,1810.0,68.0,0.281853282,2.249171271
A2017\student2009,14324704.0,6252.0,4897.0,1643.0,1217.0,56351.0,50391.0,40054.0,8728.0,0.005314455,30566.0,159.0,0.740718198,2.490610482
A2017\student2035,11563336.0,1846.0,1287.0,1610.0,1175.0,68111.0,40098.0,58795.0,3335.0,0.008445054,25482.0,75.0,0.729813665,3.832234518
A2017\student2045,5362728.0,1446.0,805.0,981.0,852.0,20830.0,12606.0,16612.0,1469.0,0.003558077,6819.0,80.0,0.868501529,2.798210881
A2017\student2063,3244736.0,506.0,171.0,549.0,161.0,19018.0,5647.0,16288.0,1349.0,0.001202563,2062.0,3.0,0.293260474,1.892337536
A2017\student2068,1838024.0,8.0,8.0,,,231.0,65.0,204.0,52.0,3.92e-05,43.0,2.0,,1.674418605
A2017\student2080,66720.0,,,,,1.0,8.0,,,0.001124101,8.0,34.0,,9.375
A2017\student2086,1545488.0,60.0,9.0,85.0,91.0,7104.0,1127.0,6276.0,128.0,7.76e-06,6.0,2.0,1.070588235,2.0
A2017\student2117,3408.0,,,,,11.0,,,,0.0,,,,
A2017\student2126,3335704.0,567.0,411.0,461.0,280.0,14779.0,5195.0,12575.0,683.0,0.001053151,2048.0,39.0,0.607375271,1.715332031
A2017\student2142,3732768.0,365.0,209.0,476.0,306.0,22734.0,5245.0,19705.0,436.0,0.000896922,1048.0,87.0,0.642857143,3.194656489
A2017\student2153,155664.0,25.0,15.0,,,1104.0,665.0,710.0,49.0,0.005441207,391.0,3.0,,2.166240409
A2017\student2155,3550368.0,17.0,9.0,2.0,,253.0,76.0,228.0,40.0,2.25e-05,51.0,2.0,,1.568627451
A2017\student2157,6682928.0,1411.0,1032.0,784.0,426.0,33899.0,11125.0,29373.0,2159.0,0.001944806,5502.0,114.0,0.543367347,2.362231916
A2017\student2160,2049624.0,670.0,517.0,144.0,0.0,8549.0,29415.0,7069.0,1361.0,0.059122063,27367.0,125.0,0.0,4.427887602
A2017\student2176,5420784.0,1355.0,1037.0,636.0,556.0,31614.0,13754.0,26131.0,938.0,0.002068889,4893.0,79.0,0.874213836,2.292049867
A2017\student2196,8311600.0,1269.0,975.0,641.0,560.0,48322.0,17004.0,41333.0,1740.0,0.00201321,7262.0,82.0,0.873634945,2.304186175
A2017\student2197,5062856.0,1008.0,710.0,394.0,516.0,25817.0,24241.0,22524.0,794.0,0.016289027,19707.0,87.0,1.30964467,4.184756685
A2017\student2206,1668800.0,490.0,214.0,219.0,96.0,6664.0,174709.0,5613.0,235.0,0.506431568,173465.0,72.0,0.438356164,4.872066411
A2017\student2208,5336312.0,2082.0,1462.0,737.0,283.0,20959.0,25350.0,16025.0,1271.0,0.007686957,18223.0,183.0,0.383989145,2.251001482
A2017\student2210,14896.0,,,28.0,,6.0,,,,0.0,,,,
A2017\student2213,7231648.0,1466.0,1115.0,469.0,487.0,35725.0,14456.0,30467.0,2363.0,0.003879614,7431.0,165.0,1.038379531,3.775534921
